cycle_id,size,weight,id,harvested_at,status
14972,54.17,13.7,12452.0,2022-08-12,Full
14972,54.17,4.0,12453.0,2022-08-12,Full
22445,79.53,615.88,16075.0,2023-01-30,Partial
22445,140.0,51.04,16076.0,2023-01-30,Partial
22445,71.07,1413.94,16344.0,2023-02-12,Full
22445,130.0,263.8,16345.0,2023-02-12,Full
22445,96.0,80.39,16347.0,2023-02-12,Full
20662,152.7,343.5,15608.0,2022-12-14,Partial
20662,109.7,370.4,15743.0,2023-01-03,Partial
20662,83.5,2912.56,16136.0,2023-01-23,Full
20662,60.0,100.0,16511.0,2023-02-24,
16272,117.94,398.87,15896.0,2023-01-23,Partial
16272,117.94,34.75,15897.0,2023-01-23,Partial
16272,109.18,2227.02,16217.0,2023-02-03,Full
16272,109.18,223.26,16218.0,2023-02-03,Full
9096,88.0,475.25,16356.0,2023-02-14,Partial
9096,120.0,44.5,16359.0,2023-02-14,Partial
9096,43.0,792.8,16768.0,2023-03-15,Full
9096,43.0,8.0,16769.0,2023-03-15,Full
9096,62.0,75.56,16770.0,2023-03-15,Full
9096,62.0,14.3,16771.0,2023-03-15,Full
9096,43.0,16.0,16789.0,2023-03-15,Full
9096,50.0,1.96,16799.0,2023-03-11,Partial
21350,28.3,6225.0,15454.0,2022-12-28,Full
16154,35.4,5170.0,16515.0,2023-02-21,Full
10711,64.0,252.0,7220.0,2021-10-04,Full
19298,94.08,230.34,12243.0,2022-07-29,Partial
19298,94.08,6.91,12244.0,2022-07-29,Partial
19298,58.25,1052.73,12447.0,2022-08-12,Full
19298,58.25,22.91,12448.0,2022-08-12,Full
19298,58.25,4.95,12449.0,2022-08-12,Full
19298,58.25,25.73,12450.0,2022-08-12,Full
14289,115.0,1.0,5471.0,2021-06-11,Partial
14289,115.0,297.17,5472.0,2021-06-11,Partial
14289,74.26,517.84,5982.0,2021-06-27,Partial
14289,74.26,0.66,5983.0,2021-06-27,Partial
14289,60.19,596.13,6046.0,2021-07-09,Partial
14289,60.19,4.69,6047.0,2021-07-09,Partial
14289,46.746,2448.7,6427.0,2021-07-30,Full
14289,46.746,95.15,6428.0,2021-07-30,Full
18326,80.26,335.58,12491.0,2022-07-19,Partial
18326,66.83,396.08,12492.0,2022-08-01,Partial
18326,55.96,2061.86,12493.0,2022-08-13,Full
20438,87.0,270.53,15019.0,2022-12-10,Partial
20438,71.0,270.71,15323.0,2022-12-20,Partial
20438,71.0,9.34,15324.0,2022-12-20,Partial
20438,87.0,270.53,15998.0,2022-12-11,Partial
20438,87.0,7.0,15999.0,2022-12-11,Partial
20438,33.0,2528.42,16084.0,2023-01-30,Full
20438,51.0,81.24,16085.0,2023-01-30,Full
20438,33.0,63.57,16086.0,2023-01-30,Full
20438,33.0,15.0,16087.0,2023-01-30,Full
17747,113.0,1500.0,12598.0,2022-06-18,Failed
15221,155.0,150.0,12179.0,2022-07-29,Partial
15221,150.0,600.0,12428.0,2022-08-07,Full
18831,96.2,564.0,18453.0,2023-06-07,Full
19064,150.0,300.0,17591.0,2023-04-25,Full
15505,21.2,3454.0,15049.0,2022-12-10,Full
18833,87.0,735.01,17948.0,2023-05-17,Partial
18833,160.0,0.08,17999.0,2023-05-17,Partial
18833,87.0,0.39,18018.0,2023-05-17,Partial
18833,87.0,0.11,18086.0,2023-05-17,Partial
18833,70.0,690.54,18209.0,2023-05-27,Partial
18833,150.0,1.05,18210.0,2023-05-27,Partial
18833,54.0,373.03,18827.0,2023-06-21,Partial
18833,54.0,11.48,18828.0,2023-06-21,Partial
18833,46.0,1702.91,19189.0,2023-07-02,Full
18833,75.0,57.96,19190.0,2023-07-02,Full
18833,46.0,223.13,19191.0,2023-07-02,Full
18614,82.0,1800.0,19578.0,2023-06-28,Full
18029,125.0,1.0,5467.0,2021-06-11,Partial
18029,125.0,287.7,5468.0,2021-06-11,Partial
18029,84.98,558.2,5978.0,2021-06-27,Partial
18029,84.98,0.66,5979.0,2021-06-27,Partial
18029,66.08,659.18,6042.0,2021-07-09,Partial
18029,66.08,4.69,6043.0,2021-07-09,Partial
18029,48.021,2584.4,6423.0,2021-07-30,Full
18029,48.021,19.35,6424.0,2021-07-30,Full
16165,172.0,731.0,17829.0,2023-05-08,Full
19682,121.55,1300.21,17668.0,2023-05-01,Full
19692,67.8,355.4,16602.0,2023-03-07,Partial
19692,54.0,423.5,16894.0,2023-03-21,Partial
19692,46.5,435.34,17203.0,2023-04-04,Partial
19692,43.5,2167.9,17818.0,2023-04-12,Full
15217,175.0,310.0,15256.0,2022-11-26,Full
17746,139.2,524.86,15572.0,2023-01-03,Partial
17746,139.2,1.99,15573.0,2023-01-03,Partial
17746,98.69,787.87,15932.0,2023-01-22,Partial
17746,98.69,14.01,15933.0,2023-01-22,Partial
17746,84.1,1949.4,16181.0,2023-02-02,Full
17746,84.1,66.5,16182.0,2023-02-02,Full
20663,133.0,245.6,10382.0,2022-04-24,Partial
20663,133.0,1329.2,10383.0,2022-04-24,Full
16051,89.0,300.0,14789.0,2022-11-26,Full
16051,89.0,300.0,14973.0,2022-11-26,Full
9090,19.9,5639.0,14938.0,2022-11-24,Full
19683,168.0,320.0,10734.0,2022-05-17,Full
20953,96.16,1368.69,9227.0,2022-01-19,Partial
20953,56.05,3216.56,9421.0,2022-02-04,Full
20953,56.05,46.0,9422.0,2022-02-04,Full
20953,56.05,107.22,9423.0,2022-02-04,Full
13791,110.0,526.37,15173.0,2022-11-25,Partial
13791,77.0,937.89,15174.0,2022-12-09,Full
19252,130.0,407.22,15662.0,2023-01-09,Partial
19252,190.0,18.08,15760.0,2023-01-09,Partial
19252,94.0,630.02,15822.0,2023-01-17,Partial
19252,94.0,554.6,15871.0,2023-01-17,Partial
19252,63.0,294.06,16183.0,2023-02-03,Partial
19252,63.0,14.78,16184.0,2023-02-03,Partial
19252,175.0,1.42,16201.0,2023-02-03,Partial
19252,175.0,1.78,16205.0,2023-02-03,Partial
19252,190.0,75.42,16332.0,2023-01-17,Partial
19252,54.7,1621.4,16429.0,2023-02-19,Full
19252,54.0,3.0,16434.0,2023-02-19,Full
19252,54.0,3.0,16435.0,2023-02-19,Full
19252,113.0,33.81,16436.0,2023-02-19,Full
19252,113.0,1.25,16438.0,2023-02-19,Full
19252,54.7,25.58,16454.0,2023-02-19,Full
19252,113.0,2.1,16458.0,2023-02-19,Full
19252,54.7,10.0,16462.0,2023-02-19,Full
19252,54.7,7.0,16463.0,2023-02-19,Full
19252,54.7,1.2,16464.0,2023-02-19,Full
21662,38.0,3940.0,18296.0,2023-05-30,Partial
21662,33.0,3300.0,19159.0,2023-06-24,Full
20526,80.0,275.18,13523.0,2022-10-03,Partial
20526,80.0,94.69,13524.0,2022-10-03,Partial
20526,61.0,378.58,13939.0,2022-10-15,Full
20526,84.0,27.74,13995.0,2022-10-15,Full
20526,61.0,53.81,13996.0,2022-10-15,Full
20526,80.0,94.69,14098.0,2022-10-03,Partial
20526,61.0,378.54,14099.0,2022-10-15,
20526,84.0,27.74,14100.0,2022-10-15,
20526,84.0,53.81,14101.0,2022-10-15,Full
20526,61.0,378.54,14488.0,2022-10-15,Full
20526,84.0,27.74,14489.0,2022-10-15,Full
17563,109.05,1634.93,12117.0,2022-07-24,Full
17563,109.05,5.56,12118.0,2022-07-24,Full
9094,270.0,115.0,11591.0,2022-06-21,Full
14824,100.0,0.59,11624.0,2022-07-04,Full
18224,134.18,1145.39,17669.0,2023-05-01,Full
9105,105.0,2127.34,14145.0,2022-08-23,Partial
9105,69.2,1864.6,14146.0,2022-09-03,Partial
9105,50.0,2173.1,14147.0,2022-09-13,Partial
9105,41.0,1778.8,14148.0,2022-09-27,Partial
9105,34.0,9513.6,14149.0,2022-10-10,Full
12862,88.0,397.25,15015.0,2022-12-10,Partial
12862,88.0,6.24,15016.0,2022-12-10,Partial
12862,69.0,2511.48,15333.0,2022-12-23,Full
12862,69.0,170.67,15334.0,2022-12-23,Full
12862,74.0,1014.81,15474.0,2022-12-19,Partial
12862,74.0,9.79,15475.0,2022-12-19,Partial
12862,69.0,9.35,15476.0,2022-12-23,Full
15868,160.7,252.5,15583.0,2022-11-23,Partial
15868,111.8,514.0,15601.0,2022-12-14,Partial
15868,87.0,301.9,15742.0,2023-01-03,Partial
15868,79.7,2046.3,16133.0,2023-01-20,Full
21413,110.0,450.0,13027.0,2022-09-07,Partial
21413,75.0,380.0,13331.0,2022-09-21,Partial
21413,62.0,238.71,13411.0,2022-09-29,Full
21413,92.0,170.95,13412.0,2022-09-29,Full
17112,64.22,951.55,14607.0,2022-11-19,Partial
17112,101.0,54.55,14608.0,2022-11-19,Partial
17112,50.17,978.1,14873.0,2022-12-03,Partial
17112,82.0,69.0,14874.0,2022-12-03,Partial
17112,42.47,871.6,15041.0,2022-12-12,Partial
17112,72.0,54.4,15042.0,2022-12-12,Partial
18675,72.35,10356.59,9383.0,2022-01-08,Full
18028,57.0,300.0,13121.0,2022-09-02,Partial
18028,41.0,511.23,13660.0,2022-09-19,Full
16398,81.0,877.48,14121.0,2022-10-22,Partial
16398,62.2,869.55,14300.0,2022-11-03,Partial
16398,44.1,1117.15,14625.0,2022-11-20,Partial
16398,38.0,6513.34,14856.0,2022-12-03,Full
18609,117.74,375.69,12154.0,2022-07-24,Full
18609,117.74,26.08,12155.0,2022-07-24,Full
16335,132.55,1236.25,12077.0,2022-07-23,Full
19670,18.9,4946.0,16317.0,2023-02-09,Full
19044,159.9,319.4,15579.0,2022-11-15,Partial
19044,122.0,644.0,15596.0,2022-11-29,Partial
19044,96.4,1108.0,15597.0,2022-12-19,Partial
19044,78.0,360.0,15747.0,2023-01-10,Partial
19044,70.0,2778.97,16130.0,2023-01-17,Full
17274,28.1,5138.0,17258.0,2023-03-15,Full
12856,105.94,138.79,13293.0,2022-09-18,Partial
12856,75.88,1299.47,13480.0,2022-09-29,Full
12856,75.88,58.28,13481.0,2022-09-29,Full
18751,100.0,2000.0,12670.0,2022-04-11,Failed
12505,95.87,571.27,12566.0,2022-07-20,Partial
12505,75.15,386.06,12567.0,2022-08-02,Partial
12505,73.49,3748.04,12568.0,2022-08-03,Full
19684,91.0,692.18,17940.0,2023-05-17,Partial
19684,170.0,4.57,17991.0,2023-05-17,Partial
19684,91.0,0.39,18008.0,2023-05-17,Partial
19684,91.0,0.11,18094.0,2023-05-17,Partial
19684,74.0,659.31,18193.0,2023-05-27,Partial
19684,160.0,0.96,18194.0,2023-05-27,Partial
19684,54.0,519.35,18581.0,2023-06-13,Partial
19684,140.0,0.91,18582.0,2023-06-13,Partial
19684,54.0,4.08,18583.0,2023-06-13,Partial
19684,49.0,445.48,18813.0,2023-06-21,Partial
19684,49.0,8.81,18814.0,2023-06-21,Partial
19684,46.0,2039.88,19141.0,2023-07-01,Full
19684,71.0,132.71,19142.0,2023-07-01,Full
19684,46.0,226.11,19143.0,2023-07-01,Full
18367,111.77,338.66,12559.0,2022-07-20,Partial
18367,90.38,198.15,12560.0,2022-08-02,Partial
18367,82.96,1743.2,12561.0,2022-08-03,Full
20409,153.0,378.82,15666.0,2023-01-09,Partial
20409,190.0,26.0,15753.0,2023-01-09,Partial
20409,190.0,10.2,15761.0,2023-01-09,Partial
20409,130.0,557.46,15812.0,2023-01-16,Partial
20409,130.0,492.54,15862.0,2023-01-16,Partial
20409,130.0,15.0,15866.0,2023-01-16,Partial
20409,180.0,47.7,15952.0,2023-01-16,Partial
20409,180.0,0.52,15983.0,2023-01-16,Partial
20409,180.0,1.7,15986.0,2023-01-17,Partial
20409,113.0,1370.42,16092.0,2023-01-24,Full
20409,113.0,2.7,16093.0,2023-01-24,Full
20409,245.0,27.94,16097.0,2023-01-24,Full
20409,113.6,2.86,16116.0,2023-01-24,Full
14097,180.0,147.28,12297.0,2022-08-05,Full
14097,90.0,1044.41,12298.0,2022-08-05,Full
16050,123.0,300.0,12051.0,2022-06-26,Full
19688,26.0,3475.0,15455.0,2022-12-26,Full
18025,135.0,354.5,16069.0,2023-01-30,Partial
18025,125.92,590.77,16349.0,2023-02-12,Full
19247,116.37,311.65,5909.0,2021-06-18,Partial
19247,116.37,0.5,5910.0,2021-06-18,Partial
19247,83.69,369.26,6008.0,2021-06-30,Partial
19247,83.69,2.66,6009.0,2021-06-30,Partial
19247,70.74,397.59,6010.0,2021-07-08,Partial
19247,70.74,4.8,6011.0,2021-07-08,Partial
19247,51.982,2586.8,6443.0,2021-07-28,Full
19247,51.982,90.8,6444.0,2021-07-28,Full
12853,36.99,729.63,12158.0,2022-07-25,Full
12853,36.99,4.01,12159.0,2022-07-25,Full
18753,145.1,1235.23,12082.0,2022-07-22,Full
18753,145.1,2.21,12083.0,2022-07-22,Full
20190,69.0,300.0,14972.0,2022-12-02,Full
21347,90.8,477.54,18243.0,2023-05-03,Partial
21347,81.1,508.84,18244.0,2023-05-16,Partial
21347,75.28,477.68,18337.0,2023-05-30,Partial
21347,75.28,1183.6,18526.0,2023-06-03,Full
16880,111.76,338.11,13267.0,2022-09-19,Partial
16880,11.76,1.28,13277.0,2022-09-19,Partial
16880,91.23,292.14,13459.0,2022-09-30,Partial
16880,91.23,4.62,13470.0,2022-09-30,Partial
16880,79.62,592.2,13672.0,2022-10-11,Partial
16880,79.62,15.42,13673.0,2022-10-11,Partial
16880,69.58,4688.31,14059.0,2022-10-25,Full
16880,69.58,219.88,14060.0,2022-10-25,Full
18834,97.91,235.25,11154.0,2022-06-18,Partial
18834,97.91,10.36,11161.0,2022-06-18,Partial
18834,65.88,329.39,11358.0,2022-06-30,Partial
18834,65.88,8.73,11359.0,2022-06-30,Partial
18834,38.5,996.21,12165.0,2022-07-26,Full
18834,38.5,13.44,12166.0,2022-07-26,Full
18834,38.5,2.0,12193.0,2022-07-26,Full
14438,250.0,170.0,17542.0,2023-04-21,Full
12357,106.5,298.33,13292.0,2022-09-18,Partial
12357,106.5,1.95,13302.0,2022-09-18,Partial
12357,83.0,160.28,13484.0,2022-09-29,Partial
12357,83.0,2.78,13495.0,2022-09-29,Partial
12357,68.1,246.13,13658.0,2022-10-10,Partial
12357,68.1,8.0,13659.0,2022-10-10,Partial
12357,57.2,3133.36,13926.0,2022-10-21,Full
12357,57.2,148.62,13927.0,2022-10-21,Full
19049,81.42,667.59,13133.0,2022-09-14,Partial
19049,81.42,4.92,13134.0,2022-09-14,Partial
19049,50.7,2662.3,13713.0,2022-10-12,Full
19049,68.3,28.3,13714.0,2022-10-12,Full
19049,50.7,21.7,13715.0,2022-10-12,Full
19049,68.3,7.8,13728.0,2022-10-12,Full
19049,68.3,7.0,13841.0,2022-10-17,finishing (pengesatan)
16465,110.0,422.11,11902.0,2022-07-16,Partial
16465,188.0,233.52,12295.0,2022-08-05,Full
16465,90.0,891.17,12296.0,2022-08-05,Full
16465,188.0,44.92,12300.0,2022-07-16,Partial
7616,54.0,500.0,13545.0,2022-09-15,Full
7616,70.0,200.0,13546.0,2022-09-02,Partial
20669,121.0,300.89,5433.0,2021-06-11,Partial
20669,121.0,1.0,5459.0,2021-06-11,Partial
20669,80.0,506.04,5966.0,2021-06-27,Partial
20669,80.0,0.66,5967.0,2021-06-27,Partial
20669,63.38,573.53,6034.0,2021-07-09,Partial
20669,63.38,4.69,6035.0,2021-07-09,Partial
20669,52.964,2688.4,6415.0,2021-07-30,Full
20669,52.964,44.33,6416.0,2021-07-30,Full
15402,109.0,536.61,10157.0,2022-02-21,Partial
15402,78.0,488.45,10158.0,2022-03-07,Partial
15402,59.0,655.11,10159.0,2022-03-21,Partial
15402,47.0,681.55,10160.0,2022-03-28,Full
16159,76.0,1300.0,13163.0,2022-08-17,Partial
16159,47.0,700.0,13164.0,2022-09-06,Full
20614,65.2,437.3,16609.0,2023-03-09,Partial
20614,47.0,514.05,16900.0,2023-03-21,Partial
20614,37.0,384.2,17199.0,2023-04-08,Partial
20614,33.8,2506.1,17824.0,2023-04-11,Full
20024,73.45,873.84,16537.0,2023-02-26,Partial
20024,130.0,7.84,16538.0,2023-02-26,Partial
20024,57.2,855.46,16676.0,2023-03-12,Partial
20024,104.0,5.01,16677.0,2023-03-12,Partial
20024,42.87,472.43,17065.0,2023-03-30,Partial
20024,82.0,2.25,17066.0,2023-03-30,Partial
20024,29.0,147.0,17423.0,2023-04-17,Partial
20024,29.0,799.0,17485.0,2023-04-18,Full
10704,96.0,277.0,14234.0,2022-06-25,Full
10704,96.0,277.0,15544.0,2022-06-25,Full
17404,10.7,90.7,16018.0,2023-01-20,Full
19306,81.0,672.74,17943.0,2023-05-17,Partial
19306,81.0,65.0,17982.0,2023-05-17,Partial
19306,180.0,1.38,17994.0,2023-05-17,Partial
19306,81.0,0.39,18013.0,2023-05-17,Partial
19306,81.0,0.11,18091.0,2023-05-17,Partial
19306,62.0,763.48,18199.0,2023-05-27,Partial
19306,150.0,2.38,18200.0,2023-05-27,Partial
19306,51.0,224.86,18819.0,2023-06-21,Partial
19306,51.0,12.14,18820.0,2023-06-21,Partial
19306,46.0,1341.34,19195.0,2023-07-02,Full
19306,69.0,50.15,19196.0,2023-07-02,Full
19306,46.0,195.5,19197.0,2023-07-02,Full
17403,137.0,250.0,17290.0,2023-04-12,Partial
17403,104.0,223.0,17425.0,2023-04-17,Partial
17403,66.0,215.0,17615.0,2023-04-29,Partial
17403,29.0,809.0,18598.0,2023-06-13,Full
18536,92.6,417.23,13619.0,2022-10-09,Full
18536,92.6,10.22,13621.0,2022-10-09,Full
19519,68.0,2414.0,15124.0,2022-12-16,Full
19519,75.0,30.0,15125.0,2022-12-16,Full
18056,169.0,324.0,15574.0,2022-11-15,Partial
18056,120.0,624.0,15585.0,2022-11-29,Partial
18056,94.2,964.0,15586.0,2022-12-19,Partial
18056,88.0,2514.8,15748.0,2023-01-08,Full
20184,77.14,363.55,12496.0,2022-07-19,Partial
20184,62.61,391.61,12497.0,2022-08-01,Partial
20184,53.94,1980.34,12498.0,2022-08-13,Full
18535,30.9,5341.0,18158.0,2023-05-24,Full
17475,77.5,855.3,19430.0,2023-06-08,Full
18231,200.0,100.0,13231.0,2022-09-18,Full
22268,50.0,4500.0,13021.0,2022-08-15,Full
22184,20.5,5306.0,15964.0,2023-01-22,Full
16156,91.0,383.07,15013.0,2022-12-10,Partial
16156,91.0,8.96,15014.0,2022-12-10,Partial
16156,71.0,885.9,15316.0,2022-12-20,Partial
16156,71.0,38.41,15317.0,2022-12-20,Partial
16156,71.0,2511.94,15331.0,2022-12-22,Full
16156,71.0,177.12,15332.0,2022-12-22,Full
16156,71.0,6.0,16000.0,2022-12-20,Partial
18671,24.8,5798.8,17774.0,2023-05-04,Full
21273,96.15,731.33,15924.0,2023-01-21,Partial
21273,96.15,34.34,15925.0,2023-01-21,Partial
21273,72.95,1441.33,16171.0,2023-02-02,Full
21273,72.95,29.53,16172.0,2023-02-02,Full
16341,107.0,510.0,8961.0,2021-12-22,Partial
16341,64.0,528.0,9157.0,2022-01-08,Partial
16341,31.0,431.0,9546.0,2022-02-15,Full
16341,61.0,5.0,9547.0,2022-02-15,Full
16341,30.0,23.0,9548.0,2022-02-15,Full
16341,61.0,5.0,9549.0,2022-02-15,Full
16393,130.71,158.88,12116.0,2022-07-24,Full
17753,126.8,2750.0,10488.0,2022-04-25,Failed
16360,93.0,200.0,13742.0,2022-09-20,Full
16360,120.0,250.0,13743.0,2022-09-20,Full
18559,220.0,450.0,13624.0,2022-09-25,Full
15316,83.0,3000.0,13687.0,2022-08-27,Failed
19529,120.0,450.0,11492.0,2022-07-04,Partial
19529,88.0,250.0,11952.0,2022-07-17,Partial
19529,75.0,310.0,12142.0,2022-07-25,Full
18253,187.0,250.0,15640.0,2023-01-07,Partial
18253,180.0,108.5,15641.0,2023-01-07,Partial
18253,187.0,86.46,15680.0,2023-01-07,Partial
18253,121.0,500.0,15890.0,2023-01-18,Full
18253,121.0,440.86,15891.0,2023-01-18,Full
18253,121.0,430.46,15892.0,2023-01-18,Full
18253,121.0,97.48,15893.0,2023-01-18,Full
16091,90.0,159.7,13507.0,2022-10-03,Full
16091,90.0,23.5,13511.0,2022-10-03,Full
16091,90.0,4.5,13532.0,2022-10-03,Full
15756,161.0,1.24,16827.0,2023-02-27,Partial
15756,120.0,1.66,16830.0,2023-03-06,Partial
15756,130.0,1.38,16831.0,2023-03-06,Partial
15756,95.0,2.29,16832.0,2023-03-13,Partial
15756,65.0,2.41,17085.0,2023-03-27,Partial
15756,79.0,2.47,17087.0,2023-03-20,Partial
15756,57.0,2.59,17294.0,2023-04-03,Partial
15756,52.0,2.71,17297.0,2023-04-09,Partial
15756,51.0,865.6,17300.0,2023-04-11,Full
15756,90.0,30.5,17303.0,2023-04-11,Full
15756,60.0,16.0,17306.0,2023-04-11,Full
15773,80.0,95.8,12089.0,2022-07-22,Full
17626,138.0,262.85,14344.0,2022-11-05,Full
19370,40.0,10300.0,13024.0,2022-08-25,Full
17438,68.15,449.26,6356.0,2021-08-04,Partial
17438,51.8,1086.95,6555.0,2021-08-17,Full
14587,120.0,250.0,13078.0,2022-07-26,Full
18237,20.6,5610.0,17779.0,2023-05-05,Full
22813,159.4,324.5,15576.0,2022-11-15,Partial
22813,113.0,674.0,15589.0,2022-11-29,Partial
22813,80.7,1147.0,15590.0,2022-12-19,Partial
22813,68.3,3147.7,16128.0,2023-01-13,Full
19124,143.0,661.2,14543.0,2022-10-28,Full
19124,180.0,330.0,14544.0,2022-10-28,Full
19124,180.0,39.6,14545.0,2022-10-28,Full
19124,180.0,22.15,14546.0,2022-10-29,Full
19124,141.0,974.1,14563.0,2022-10-23,Full
19124,170.0,2.0,14564.0,2022-10-23,Full
19124,170.0,20.0,14565.0,2022-10-23,Full
16573,112.0,667.8,14160.0,2022-08-23,Partial
16573,80.9,1259.4,14161.0,2022-09-03,Partial
16573,58.0,1339.0,14162.0,2022-09-13,Partial
16573,42.1,1196.2,14163.0,2022-09-27,Partial
16573,33.9,4193.6,14164.0,2022-10-07,Full
18149,121.0,277.0,10858.0,2022-05-29,Partial
18149,86.0,209.0,10986.0,2022-06-10,Partial
18149,67.0,200.0,11185.0,2022-06-23,Partial
18149,54.25,124.9,11372.0,2022-07-03,Partial
18149,43.0,770.0,11953.0,2022-07-18,Full
19065,53.01,1234.0,9400.0,2022-01-10,Full
23529,146.0,395.0,15668.0,2023-01-09,Partial
23529,190.0,30.0,15752.0,2023-01-09,Partial
23529,190.0,12.0,15759.0,2023-01-09,Partial
23529,126.0,570.7,15819.0,2023-01-17,Partial
23529,126.0,512.74,15876.0,2023-01-17,Partial
23529,126.0,25.0,15879.0,2023-01-17,Partial
23529,126.0,15.0,15880.0,2023-01-17,Partial
23529,180.0,2.54,15988.0,2023-01-17,Partial
23529,180.0,15.0,15991.0,2023-01-17,Partial
23529,180.0,0.42,15992.0,2023-01-17,Partial
23529,76.0,998.72,16432.0,2023-02-19,Full
23529,126.0,114.84,16441.0,2023-02-19,Full
23529,126.0,14.0,16442.0,2023-02-19,Full
23529,76.0,1.92,16457.0,2023-02-19,Full
23529,126.0,0.94,16461.0,2023-02-19,Full
23529,126.0,1.18,16466.0,2023-02-19,Full
23529,126.0,1.0,16467.0,2023-02-19,Full
23529,126.0,1.02,16468.0,2023-02-19,Full
23529,126.0,1.02,16469.0,2023-02-19,Full
23529,126.0,1.08,16470.0,2023-02-19,Full
23529,126.0,1.34,16471.0,2023-02-19,Full
23529,126.0,5.0,16472.0,2023-02-19,Full
23529,180.0,1.24,16474.0,2023-02-19,Full
23529,180.0,1.0,16475.0,2023-02-19,Full
23529,180.0,0.84,16476.0,2023-02-19,Full
23529,180.0,8.0,16477.0,2023-02-19,Full
23529,180.0,1.0,16478.0,2023-02-19,Full
23529,180.0,1.0,16479.0,2023-02-19,Full
23529,180.0,1.0,16480.0,2023-02-19,Full
23529,180.0,1.0,16481.0,2023-02-19,Full
23529,180.0,1.0,16482.0,2023-02-19,Full
15301,82.91,614.32,16539.0,2023-02-26,Partial
15301,150.0,12.1,16540.0,2023-02-26,Partial
15301,62.39,685.2,16678.0,2023-03-12,Partial
15301,100.0,33.19,16679.0,2023-03-12,Partial
15301,49.86,511.21,17067.0,2023-03-30,Partial
15301,100.0,9.26,17068.0,2023-03-30,Partial
15301,39.82,890.24,17420.0,2023-04-14,Full
15301,70.0,8.24,17421.0,2023-04-14,Full
15804,275.6,695.86,14840.0,2022-12-01,Full
15804,275.6,120.64,14841.0,2022-12-01,Full
15804,275.6,51.87,14842.0,2022-12-01,Full
16250,44.0,1500.0,13558.0,2021-06-12,Full
15487,28.4,5709.0,14937.0,2022-11-22,Full
15106,246.0,39.89,10306.0,2022-04-19,Full
20666,140.0,184.0,14413.0,2022-11-10,Full
12705,160.0,60.0,16536.0,2023-02-28,Partial
12705,110.0,220.0,16625.0,2023-03-10,Partial
12705,110.0,180.0,16671.0,2023-03-12,Full
17717,100.0,149.52,9106.0,2021-11-13,Partial
17717,89.0,102.71,9108.0,2021-11-30,Partial
17717,67.0,127.35,9109.0,2021-12-20,Full
18925,150.0,351.0,15580.0,2022-11-23,Partial
18925,101.4,645.5,15598.0,2022-12-14,Partial
18925,77.5,2295.1,15749.0,2023-01-06,Full
19316,16.7,4457.0,16371.0,2023-02-14,Full
14220,500.0,20.0,17186.0,2023-04-07,Full
17726,83.61,567.42,15283.0,2022-12-19,Partial
17726,83.61,19.43,15284.0,2022-12-19,Partial
17726,63.58,758.55,15507.0,2023-01-03,Partial
17726,63.58,22.68,15527.0,2023-01-03,Partial
17726,60.36,761.14,15777.0,2023-01-12,Full
17726,60.36,49.43,15778.0,2023-01-12,Full
18427,153.0,440.66,15658.0,2023-01-08,Partial
18427,153.0,20.0,15660.0,2023-01-08,Partial
18427,192.0,33.0,15690.0,2023-01-08,Partial
18427,192.0,3.2,15771.0,2023-01-08,Partial
18427,119.0,597.22,15818.0,2023-01-17,Partial
18427,119.0,575.42,15875.0,2023-01-17,Partial
18427,180.0,11.0,15995.0,2023-01-17,Partial
18427,225.0,9.02,16006.0,2023-01-17,Partial
18427,98.0,1018.82,16103.0,2023-01-25,Full
18427,182.5,52.34,16110.0,2023-01-25,Full
18427,182.5,3.0,16327.0,2023-01-25,Full
18427,225.0,1.78,16335.0,2023-01-17,Partial
17742,220.0,150.0,17568.0,2023-04-23,Full
15068,98.9,898.13,14125.0,2022-10-22,Partial
15068,72.2,868.08,14303.0,2022-11-03,Partial
15068,63.9,5113.0,14414.0,2022-11-10,Full
15942,350.0,34.0,17098.0,2023-03-22,Partial
15942,344.0,80.0,17099.0,2023-03-29,Full
16136,32.5,5449.0,18138.0,2023-05-23,Full
15490,115.0,886.55,14182.0,2022-08-23,Partial
15490,82.1,1220.0,14183.0,2022-09-03,Partial
15490,55.0,980.9,14184.0,2022-09-13,Partial
15490,40.1,985.0,14185.0,2022-09-27,Partial
15490,31.2,3229.8,14186.0,2022-10-12,Full
17043,83.0,223.4,16355.0,2023-02-14,Partial
17043,115.0,21.65,16358.0,2023-02-14,Partial
17043,37.0,451.86,16764.0,2023-03-15,Full
17043,37.0,14.0,16765.0,2023-03-15,Full
17043,56.0,45.66,16766.0,2023-03-15,Full
17043,56.0,8.6,16767.0,2023-03-15,Full
17043,43.0,2.3,16798.0,2023-03-11,Partial
17187,200.0,90.0,17355.0,2023-04-12,Full
15516,57.74,208.35,15528.0,2023-01-03,Full
15516,57.74,6.05,15529.0,2023-01-03,Full
15516,57.74,7.8,15530.0,2023-01-03,Full
16575,37.4,2325.0,18860.0,2023-06-21,Full
16563,109.0,1192.85,14150.0,2022-08-23,Partial
16563,72.1,904.9,14151.0,2022-09-03,Partial
16563,55.0,911.0,14152.0,2022-09-13,Partial
16563,42.2,841.9,14153.0,2022-09-27,Partial
16563,32.3,3362.8,14154.0,2022-10-12,Full
18591,99.0,40.0,17382.0,2023-04-16,Partial
