cycle_id,sampled_at,average_weight
12853,2022-07-09,22.86
12853,2022-07-16,25.8
12853,2022-07-22,28.29
18753,2022-06-22,3.05
18753,2022-06-29,4.05
18753,2022-07-06,5.47
18753,2022-07-13,6.2
18753,2022-07-20,6.66
20190,2022-11-02,4.2
20190,2022-11-22,8.6
20190,2022-11-12,6.9
20190,2022-11-27,12.5
21347,2023-03-14,1.67
21347,2023-03-21,2.54
21347,2023-03-28,3.5
21347,2023-04-04,4.3
21347,2023-04-11,7.3
21347,2023-04-18,9.6
21347,2023-04-25,10.5
21347,2023-05-02,10.2
21347,2023-05-09,12.5
21347,2023-05-16,12.2
21347,2023-05-23,12.9
21347,2023-05-30,13.3
16880,2022-08-15,1.71
16880,2022-08-22,2.8
16880,2022-08-29,3.9
16880,2022-09-05,5.98
16880,2022-09-12,7.58
16880,2022-09-19,8.94
16880,2022-09-26,11.18
16880,2022-10-03,12.35
16880,2022-10-10,12.55
16880,2022-10-16,13.95
18834,2022-05-29,5.19
18834,2022-06-12,9.62
18834,2022-06-25,16.11
18834,2022-07-03,17.77
18834,2022-07-09,20.34
18834,2022-07-16,23.85
18834,2022-07-22,26.43
14438,2023-03-31,1.07
14438,2023-04-10,3.33
14438,2023-04-21,4.0
12357,2022-08-15,2.29
12357,2022-08-22,3.8
12357,2022-08-29,4.8
12357,2022-09-05,5.96
12357,2022-09-12,8.33
12357,2022-09-18,9.38
12357,2022-09-26,10.95
12357,2022-10-03,14.05
12357,2022-10-10,14.68
12357,2022-10-16,16.67
19049,2022-08-04,2.8
19049,2022-08-14,4.71
19049,2022-08-24,7.2
19049,2022-09-03,10.2
19049,2022-09-13,12.0
19049,2022-09-21,13.72
19049,2022-09-27,16.6
19049,2022-10-03,17.8
19049,2022-10-09,20.0
16465,2022-06-08,3.13
16465,2022-06-15,4.93
16465,2022-06-15,4.93
16465,2022-06-22,6.84
16465,2022-06-29,7.16
16465,2022-07-13,10.38
16465,2022-07-20,11.04
16465,2022-07-27,10.34
16465,2022-08-03,10.96
7616,2022-08-03,4.3
7616,2022-08-13,7.64
7616,2022-08-18,8.96
7616,2022-08-08,6.48
7616,2022-08-23,10.1
20669,2021-05-10,2.71
20669,2021-05-17,3.56
20669,2021-05-24,5.18
20669,2021-05-31,6.36
20669,2021-06-07,7.96
20669,2021-06-11,8.27
20669,2021-06-14,10.82
20669,2021-06-21,11.57
20669,2021-06-27,12.5
20669,2021-07-05,14.09
20669,2021-07-12,15.86
20669,2021-06-28,12.5
20669,2021-07-19,17.68
20669,2021-07-26,18.54
15402,2022-02-18,9.1
15402,2022-03-08,12.8
15402,2022-02-28,11.6
15402,2022-03-21,16.94
15402,2022-03-25,20.5
16159,2022-07-30,2.5
16159,2022-08-02,2.75
16159,2022-08-03,2.75
16159,2022-08-09,10.0
20614,2023-02-21,10.71
20614,2023-02-14,9.15
20614,2023-02-07,7.24
20614,2023-01-31,6.65
20614,2023-01-24,3.88
20614,2023-01-17,2.94
20614,2023-02-28,12.77
20614,2023-03-07,14.74
20614,2023-03-14,18.0
20614,2023-03-21,20.3
20614,2023-04-04,26.5
20614,2023-03-28,23.47
20024,2023-01-03,1.7
20024,2023-01-10,2.5
20024,2023-01-17,3.6
20024,2023-01-24,5.6
20024,2023-01-31,7.7
20024,2023-02-07,9.3
20024,2023-02-14,10.7
20024,2023-02-21,14.1
20024,2023-02-28,14.4
20024,2023-03-07,17.25
20024,2023-03-14,19.3
20024,2023-03-21,21.7
20024,2023-03-27,24.8
20024,2023-04-03,27.9
20024,2023-04-10,29.4
10704,2022-05-18,2.26
10704,2022-05-25,3.16
10704,2022-06-01,4.6
10704,2022-06-08,6.4
10704,2022-06-15,7.6
10704,2022-06-22,9.21
10704,2022-06-25,10.4
17404,2022-12-07,0.74
17404,2022-12-14,2.6
17404,2022-12-21,4.6
17404,2022-12-28,6.7
17404,2023-01-04,8.6
17404,2023-01-11,10.65
17404,2023-01-11,10.65
19306,2023-04-12,2.9
19306,2023-04-19,3.39
19306,2023-04-26,5.76
19306,2023-05-03,8.28
19306,2023-05-10,10.65
19306,2023-05-15,11.88
19306,2023-05-24,15.55
19306,2023-05-27,16.11
19306,2023-06-03,17.01
19306,2023-06-10,18.6
19306,2023-06-15,19.4
19306,2023-06-18,20.5
19306,2023-06-21,19.41
19306,2023-06-26,20.44
17403,2023-04-06,5.05
17403,2023-04-12,7.01
17403,2023-04-17,9.6
17403,2023-04-28,15.7
17403,2023-05-11,22.0
17403,2023-05-19,24.9
17403,2023-05-27,28.5
17403,2023-06-04,31.5
18536,2022-09-17,3.4
18536,2022-09-24,6.0
18536,2022-10-01,8.6
18536,2022-10-08,11.2
19519,2022-11-03,4.63
19519,2022-11-09,5.5
19519,2022-11-13,6.0
19519,2022-11-18,6.2
19519,2022-11-28,7.9
19519,2022-12-03,7.8
19519,2022-12-08,10.2
19519,2022-12-12,12.0
19519,2022-12-15,13.7
18056,2022-10-11,2.0
18056,2022-10-17,3.1
18056,2022-10-24,4.26
18056,2022-10-31,5.5
18056,2022-11-08,5.87
18056,2022-11-15,5.9
18056,2022-11-22,7.1
18056,2022-11-29,8.3
18056,2022-12-06,9.06
18056,2022-12-14,10.1
18056,2022-12-19,10.6
20184,2022-06-19,6.75
20184,2022-06-12,4.15
20184,2022-06-26,9.56
20184,2022-07-03,10.91
18535,2023-02-01,0.72
18535,2023-02-08,1.7
18535,2023-02-08,1.7
18535,2023-02-08,1.7
18535,2023-02-08,1.7
18535,2023-02-15,2.95
18535,2023-02-21,4.77
18535,2023-02-22,4.77
18535,2023-03-01,7.94
18535,2023-03-08,10.35
18535,2023-03-15,11.1
18535,2023-03-22,13.79
18535,2023-04-12,17.01
18535,2023-04-05,13.57
18535,2023-03-29,12.39
18535,2023-04-19,21.23
18535,2023-04-26,24.18
18535,2023-05-03,26.47
18535,2023-05-10,29.19
18535,2023-05-17,30.47
18535,2023-05-24,34.29
18231,2022-09-06,4.0
22268,2022-08-07,12.5
22268,2022-08-14,20.0
22184,2022-11-09,0.38
22184,2022-11-16,1.0
22184,2022-11-23,2.23
22184,2022-11-23,2.23
22184,2022-12-07,5.17
22184,2022-11-30,3.31
22184,2022-12-14,7.9
22184,2022-12-21,10.65
22184,2022-12-21,10.65
22184,2022-12-28,12.96
22184,2022-12-28,12.96
22184,2023-01-04,15.59
22184,2023-01-11,17.48
22184,2023-01-18,20.73
22184,2023-01-18,20.73
16156,2022-10-30,1.23
16156,2022-11-09,2.64
16156,2022-11-16,5.28
16156,2022-11-23,7.78
16156,2022-11-30,10.9
16156,2022-12-07,12.48
16156,2022-12-14,13.34
18671,2023-01-25,1.62
18671,2023-02-01,2.41
18671,2023-02-08,6.23
18671,2023-02-15,7.7
18671,2023-02-21,9.0
18671,2023-02-22,9.0
18671,2023-03-01,10.38
18671,2023-03-08,13.0
18671,2023-03-15,14.5
18671,2023-03-22,14.5
18671,2023-04-12,18.4
18671,2023-04-05,17.4
18671,2023-03-29,19.4
18671,2023-04-19,20.0
18671,2023-04-26,21.3
18671,2023-05-03,23.6
21273,2022-12-10,3.51
21273,2022-12-17,4.55
21273,2022-12-24,6.37
21273,2022-12-31,7.52
21273,2023-01-07,8.67
21273,2023-01-14,9.57
21273,2023-01-18,9.81
21273,2023-01-29,14.08
16341,2021-11-23,3.2
16341,2021-12-02,3.7
16341,2021-12-11,6.2
16341,2021-12-16,7.75
16341,2021-12-21,8.81
16341,2021-12-26,11.5
16341,2021-12-22,9.3
16341,2022-01-05,15.6
16341,2022-01-13,19.45
16341,2022-01-18,20.43
16341,2022-01-22,21.8
16341,2022-01-26,23.64
16341,2022-02-01,27.23
16341,2022-02-05,28.0
16341,2022-02-11,30.6
16393,2022-06-24,3.33
16393,2022-07-01,3.8
16393,2022-07-08,5.24
16393,2022-07-15,6.88
17753,2022-04-09,3.2
17753,2022-04-19,6.1
16360,2022-08-16,3.8
16360,2022-08-26,6.3
18559,2022-09-24,4.56
15316,2022-07-28,9.1
15316,2022-08-26,12.0
19529,2022-06-13,4.1
19529,2022-07-02,8.6
18253,2022-12-18,2.39
18253,2022-12-25,3.95
18253,2023-01-01,5.46
18253,2023-01-14,8.01
18253,2023-01-08,5.89
16091,2022-09-06,3.2
16091,2022-09-13,5.0
16091,2022-09-20,6.5
16091,2022-09-28,8.2
16091,2022-10-01,9.8
15756,2023-02-06,1.6
15756,2023-02-13,3.0
15756,2023-02-20,4.6
15756,2023-02-27,6.2
15756,2023-03-06,8.3
15756,2023-03-13,10.5
15756,2023-03-19,12.46
15756,2023-03-20,12.46
15756,2023-03-27,15.4
15756,2023-04-03,17.5
15756,2023-04-09,19.2
15773,2022-06-02,3.0
15773,2022-06-12,6.5
15773,2022-06-22,6.9
15773,2022-07-02,7.2
15773,2022-07-12,8.0
15773,2022-07-22,12.5
17626,2022-10-25,3.49
17626,2022-11-01,5.83
19370,2022-08-07,12.5
19370,2022-08-14,20.0
19370,2022-08-21,22.22
19370,2022-08-24,25.0
17438,2021-07-03,4.93
17438,2021-07-09,6.3
17438,2021-07-16,7.8
17438,2021-07-23,9.7
17438,2021-07-30,11.26
17438,2021-08-11,16.53
17438,2021-08-13,17.21
17438,2021-08-20,20.56
14587,2022-07-14,5.0
14587,2022-07-26,8.33
18237,2023-01-25,1.65
18237,2023-02-01,2.5
18237,2023-02-08,4.47
18237,2023-02-15,6.1
18237,2023-02-21,8.4
18237,2023-02-22,8.4
18237,2023-03-01,9.86
18237,2023-03-08,12.72
18237,2023-03-15,13.7
18237,2023-03-22,15.32
18237,2023-04-12,16.8
18237,2023-04-05,15.9
18237,2023-03-29,18.36
18237,2023-04-19,19.6
18237,2023-04-26,21.3
18237,2023-05-03,21.72
22813,2022-10-11,1.86
22813,2022-10-17,3.0
22813,2022-10-24,4.36
22813,2022-10-31,5.4
22813,2022-11-08,6.26
22813,2022-11-15,6.26
22813,2022-11-22,7.75
22813,2022-11-01,8.8
22813,2022-11-29,8.8
22813,2022-12-06,10.3
22813,2022-12-14,11.1
22813,2022-12-19,11.8
19124,2022-10-13,5.97
16573,2022-08-11,5.2
16573,2022-08-18,6.7
16573,2022-08-23,8.87
16573,2022-08-31,10.12
16573,2022-09-12,14.05
16573,2022-09-22,20.58
16573,2022-10-06,31.56
18149,2022-05-08,3.4
18149,2022-05-15,5.68
18149,2022-05-22,7.04
18149,2022-06-04,10.41
18149,2022-06-08,11.28
18149,2022-06-08,11.28
18149,2022-06-15,13.29
18149,2022-06-21,14.28
18149,2022-06-29,16.51
18149,2022-07-09,20.12
18149,2022-07-17,23.25
19065,2021-12-02,2.96
19065,2021-12-09,4.61
19065,2021-12-16,8.9
19065,2021-12-23,11.4
19065,2021-12-30,14.57
23529,2022-12-17,2.13
23529,2022-12-24,3.23
23529,2022-12-31,5.36
23529,2023-01-07,6.17
23529,2023-01-08,5.89
23529,2023-01-14,8.31
23529,2023-01-21,9.21
23529,2023-01-28,10.21
23529,2023-02-02,10.23
23529,2023-02-11,12.47
15301,2023-01-03,1.4
15301,2023-01-10,2.1
15301,2023-01-17,3.3
15301,2023-01-24,5.6
15301,2023-01-31,6.7
15301,2023-02-07,8.2
15301,2023-02-14,10.0
15301,2023-02-21,12.5
15301,2023-02-28,14.1
15301,2023-03-07,15.73
15301,2023-03-14,17.8
15301,2023-03-21,19.7
15301,2023-03-27,22.0
15301,2023-04-03,24.7
15301,2023-04-10,26.1
15804,2022-11-25,3.9
16250,2021-06-12,22.73
15487,2022-08-04,0.01
15487,2022-08-17,0.25
15487,2022-08-17,0.25
15487,2022-08-24,0.37
15487,2022-08-31,0.77
15487,2022-09-07,1.38
15487,2022-09-14,2.54
15487,2022-09-21,3.51
15487,2022-09-28,5.71
15487,2022-10-19,13.2
15487,2022-10-05,5.6
15487,2022-10-12,10.15
15487,2022-10-12,10.15
15487,2022-10-26,14.21
15487,2022-11-02,17.78
15487,2022-11-02,17.78
15487,2022-11-09,20.17
15487,2022-11-16,23.51
15487,2022-11-16,23.51
15106,2022-04-17,4.8
20666,2022-10-17,3.9
12705,2023-02-27,6.25
12705,2023-03-12,9.09
17717,2021-10-02,0.75
17717,2021-10-11,2.0
17717,2021-10-21,4.2
17717,2021-10-31,6.8
17717,2021-11-10,9.88
17717,2021-11-15,9.2
18925,2022-10-19,2.3
18925,2022-10-26,3.7
18925,2022-11-02,5.06
18925,2022-11-09,6.58
18925,2022-11-16,6.6
18925,2022-11-23,6.66
18925,2022-11-30,7.64
18925,2022-12-07,8.03
18925,2022-12-14,9.8
18925,2022-12-21,10.6
19316,2022-11-02,0.31
19316,2022-11-09,0.83
19316,2022-11-16,1.5
19316,2022-11-23,2.03
19316,2022-12-07,3.92
19316,2022-11-30,2.68
19316,2022-12-14,5.67
19316,2022-12-21,6.59
19316,2022-12-21,6.59
19316,2022-12-28,9.84
19316,2022-12-28,9.84
19316,2023-01-04,10.13
19316,2023-01-11,12.56
19316,2023-01-18,13.07
19316,2023-01-18,13.07
19316,2023-01-24,14.13
19316,2023-01-25,14.13
19316,2023-02-01,15.92
19316,2023-02-08,17.3
14220,2023-04-07,2.0
17726,2022-11-25,4.62
17726,2022-12-02,6.37
17726,2022-12-09,9.89
17726,2022-12-16,12.02
17726,2022-12-23,14.64
17726,2022-12-30,17.67
17726,2023-01-06,19.11
18427,2022-12-17,1.72
18427,2022-12-24,2.84
18427,2022-12-31,4.71
18427,2023-01-07,5.36
18427,2023-01-08,7.05
18427,2023-01-14,9.05
18427,2023-01-21,9.41
17742,2023-04-23,4.54
15068,2022-09-24,3.23
15068,2022-09-30,4.21
15068,2022-10-07,6.55
15068,2022-10-14,8.67
15068,2022-10-21,10.02
15068,2022-10-28,11.72
15068,2022-11-09,15.44
15068,2022-11-03,13.85
15942,2023-02-24,1.9
15942,2023-03-03,2.0
15942,2023-03-10,3.7
15942,2023-03-17,4.5
16136,2023-02-01,1.06
16136,2023-02-01,1.06
16136,2023-02-08,2.23
16136,2023-02-15,4.04
16136,2023-02-21,5.69
16136,2023-02-22,5.69
16136,2023-02-22,5.69
16136,2023-03-01,8.18
16136,2023-03-08,10.03
16136,2023-03-15,11.58
16136,2023-03-22,12.22
16136,2023-03-29,13.85
16136,2023-04-05,14.38
16136,2023-04-12,18.46
16136,2023-04-19,22.71
16136,2023-04-26,24.59
16136,2023-05-03,26.5
16136,2023-05-10,28.18
16136,2023-05-17,31.9
15490,2022-08-11,5.5
15490,2022-08-18,7.1
15490,2022-08-23,8.67
15490,2022-08-31,11.83
15490,2022-09-12,16.94
15490,2022-09-22,21.61
15490,2022-10-06,28.8
17043,2023-01-14,2.8
17043,2023-01-21,3.6
17043,2023-01-28,5.5
17043,2023-02-04,7.6
17043,2023-02-11,10.4
17043,2023-02-18,12.8
17043,2023-02-23,17.59
17043,2023-03-04,20.8
17043,2023-03-11,23.2
17187,2023-03-31,1.6
17187,2023-04-10,3.65
15516,2022-12-14,6.2
15516,2022-12-21,9.81
15516,2022-12-28,15.55
16575,2023-03-01,3.33
16575,2023-03-08,4.83
16575,2023-03-15,6.3
16575,2023-03-22,7.84
16575,2023-04-12,16.29
16575,2023-04-05,13.89
16575,2023-03-29,11.07
16575,2023-04-19,21.08
16575,2023-04-26,24.17
16575,2023-05-03,26.05
16575,2023-05-10,29.23
16575,2023-05-17,31.18
16575,2023-05-24,32.15
16575,2023-05-31,34.27
16575,2023-06-05,35.95
16575,2023-06-07,35.95
16575,2023-06-14,36.6
16575,2023-06-20,37.8
16563,2022-08-18,7.3
16563,2022-08-23,9.15
16563,2022-08-31,12.06
16563,2022-09-12,17.07
16563,2022-08-11,5.9
16563,2022-09-22,21.06
16563,2022-10-06,28.25
18591,2023-04-11,7.3
18591,2023-04-15,9.5
18591,2023-05-04,18.0
18591,2023-04-30,15.38
20660,2022-12-18,2.34
20660,2022-12-25,3.73
20660,2023-01-01,4.81
20660,2023-01-14,8.06
20660,2023-01-08,6.22
20660,2023-01-22,8.82
16267,2022-11-25,4.71
16267,2022-12-02,5.73
16267,2022-12-09,8.83
16267,2022-12-16,11.87
16267,2022-12-23,13.9
16267,2022-12-30,16.57
16267,2023-01-06,17.72
17739,2021-10-02,0.95
17739,2021-10-11,2.4
17739,2021-10-21,4.2
17739,2021-10-31,7.5
17739,2021-11-10,10.18
17739,2021-11-15,11.0
22307,2022-06-29,3.2
22307,2022-07-03,4.3
22307,2022-07-12,6.3
22307,2022-07-18,6.8
19687,2022-06-29,2.5
19687,2022-07-11,4.4
15832,2023-01-17,2.44
15832,2023-01-24,3.43
15832,2023-01-31,5.1
15832,2023-02-07,5.73
15832,2023-02-14,7.53
15832,2023-02-21,8.43
15832,2023-02-28,9.59
15832,2023-03-07,11.46
15832,2023-03-14,13.28
15832,2023-03-21,17.29
15832,2023-04-04,20.9
15832,2023-03-28,16.96
18635,2022-10-30,4.0
21595,2023-04-12,2.0
21595,2023-04-19,3.29
21595,2023-04-26,5.16
21595,2023-05-03,8.13
21595,2023-05-10,9.59
21595,2023-05-15,11.06
21595,2023-05-24,13.27
21595,2023-05-27,12.89
21595,2023-06-03,14.26
21595,2023-06-10,15.13
21595,2023-06-15,15.85
21595,2023-06-18,17.09
21595,2023-06-21,17.29
21595,2023-06-26,18.73
19530,2022-09-26,10.0
17729,2022-08-10,12.3
18359,2022-10-04,6.01
18359,2022-10-11,7.62
15289,2022-10-22,3.0
15289,2022-10-29,4.6
15289,2022-11-05,6.5
15289,2022-11-11,8.5
17628,2022-10-12,0.31
17628,2022-10-19,0.69
17628,2022-10-26,1.2
17628,2022-11-02,2.45
17628,2022-11-02,2.45
17628,2022-11-09,3.82
17628,2022-11-16,5.3
17628,2022-11-23,7.83
17628,2022-12-07,12.98
17628,2022-11-30,9.75
17628,2022-12-14,13.92
17628,2022-12-21,15.19
17628,2022-12-28,19.1
17628,2023-01-04,21.48
17628,2023-01-11,24.56
12868,2022-06-19,5.45
12868,2022-06-12,2.86
12868,2022-06-26,6.48
12868,2022-07-03,7.25
12868,2022-07-19,10.99
21098,2021-11-07,2.7
21098,2021-11-17,4.3
19369,2022-10-04,6.69
19369,2022-10-11,7.26
19253,2021-11-17,10.1
19253,2021-12-01,12.98
19253,2021-12-11,18.8
9095,2023-07-09,7.69
15782,2022-12-14,3.83
15782,2022-12-21,5.95
15782,2022-12-28,8.13
15782,2023-01-07,10.44
15782,2023-01-14,13.23
15782,2023-01-18,14.47
15782,2023-01-29,13.33
13308,2021-12-04,3.05
13308,2021-12-18,8.93
13308,2021-12-25,11.5
19214,2022-06-24,3.89
19214,2022-07-01,4.76
19214,2022-07-08,5.84
19214,2022-07-15,6.86
14630,2023-04-12,2.6
14630,2023-04-19,3.56
14630,2023-04-26,5.18
14630,2023-05-03,7.76
14630,2023-05-10,9.74
14630,2023-05-15,10.92
14630,2023-05-24,13.19
14630,2023-05-27,14.01
14630,2023-06-03,15.01
14630,2023-06-10,17.93
14630,2023-06-13,18.59
14630,2023-06-18,20.13
14630,2023-06-21,20.48
14630,2023-06-26,21.69
18937,2021-05-19,3.69
18937,2021-05-26,4.82
18937,2021-06-02,6.12
18937,2021-06-09,7.89
18937,2021-06-16,10.44
18937,2021-06-24,12.2
18937,2021-06-30,14.27
18937,2021-07-08,17.24
18937,2021-07-14,19.97
18937,2021-07-21,21.27
21020,2023-03-14,1.7
21020,2023-03-21,2.62
21020,2023-03-28,6.1
21020,2023-04-04,8.5
21020,2023-04-25,17.9
21020,2023-04-18,14.5
21020,2023-04-11,11.7
21020,2023-05-09,23.8
21020,2023-05-02,18.0
21020,2023-05-16,26.5
21020,2023-05-23,31.2
21020,2023-05-30,31.9
18923,2022-03-12,4.0
18923,2022-03-19,5.66
18923,2022-03-26,7.43
18923,2022-03-31,10.0
18923,2022-04-02,10.49
18923,2022-04-08,13.6
18923,2022-04-12,17.59
18923,2022-04-19,19.43
16509,2022-11-25,5.2
16509,2022-12-01,6.7
16509,2022-12-10,5.7
18467,2022-11-02,0.34
18467,2022-11-09,1.1
18467,2022-11-16,2.0
18467,2022-11-16,2.0
18467,2022-11-23,3.03
18467,2022-12-07,5.11
18467,2022-11-30,5.11
18467,2022-12-14,7.34
18467,2022-12-21,10.39
18467,2022-12-21,10.39
18467,2022-12-28,11.96
18467,2022-12-28,11.56
19872,2022-07-12,14.8
22404,2022-08-24,9.3
22404,2022-08-15,7.5
22404,2022-09-03,14.75
22404,2022-08-20,7.51
22404,2022-08-29,12.11
16052,2022-11-23,3.14
16052,2022-11-30,4.39
16052,2022-12-07,5.3
16052,2022-12-13,6.58
16052,2022-12-19,8.16
16052,2022-12-25,9.24
16052,2022-12-31,10.41
16052,2023-01-06,11.05
16052,2023-01-12,13.11
16052,2023-01-18,14.79
16052,2023-01-24,15.96
16052,2023-01-30,17.78
16052,2023-02-01,18.23
16708,2022-05-19,5.6
16708,2022-05-23,9.22
16708,2022-05-30,9.46
16708,2022-06-14,16.26
16708,2022-06-05,10.3
16708,2022-06-13,13.52
16708,2022-07-02,21.97
16708,2022-07-08,23.8
17696,2023-01-01,3.42
17696,2023-01-07,4.37
17696,2023-01-15,5.47
17696,2023-01-22,7.34
17696,2023-01-29,9.11
20216,2022-04-12,1.9
20216,2022-04-21,2.24
20216,2022-05-01,3.19
20216,2022-05-11,5.79
20216,2022-05-21,8.87
20216,2022-05-31,11.7
20216,2022-06-10,13.3
20401,2021-12-25,4.6
20401,2022-01-01,5.94
20401,2022-01-07,7.94
20401,2022-01-14,9.69
20401,2022-01-28,17.2
20401,2022-02-04,16.7
20401,2022-02-11,24.0
20978,2022-07-28,0.01
20978,2022-08-11,0.1
20978,2022-08-17,0.47
20978,2022-08-24,0.87
20978,2022-08-31,1.43
20978,2022-08-31,1.43
20978,2022-09-07,2.07
20978,2022-09-14,3.61
20978,2022-09-21,5.28
20978,2022-09-28,7.27
20978,2022-09-28,7.27
20978,2022-10-05,9.52
20978,2022-10-12,12.59
20978,2022-10-19,14.19
20978,2022-10-26,15.6
20978,2022-11-02,17.21
20978,2022-11-09,18.72
20978,2022-11-16,20.95
20978,2022-11-16,20.95
20978,2022-11-23,21.76
17831,2022-05-01,1.79
17831,2022-05-11,3.0
17831,2022-05-21,5.29
17831,2022-05-31,7.58
17831,2022-06-10,10.6
17831,2022-06-20,14.0
18734,2023-04-12,2.7
18734,2023-04-19,3.12
18734,2023-04-26,4.72
18734,2023-05-03,7.15
18734,2023-05-10,8.86
18734,2023-05-15,10.53
18734,2023-05-24,12.76
18734,2023-05-27,12.95
18734,2023-06-03,14.53
18734,2023-06-10,16.19
18734,2023-06-13,16.24
18734,2023-06-18,17.86
18734,2023-06-21,19.01
18734,2023-06-26,19.05
20956,2023-07-07,20.0
17634,2022-05-12,5.82
17634,2022-05-05,4.86
17634,2022-05-19,8.97
17634,2022-06-04,13.84
17634,2022-05-28,10.38
17634,2022-06-14,18.78
17634,2022-06-18,21.46
17634,2022-06-26,24.5
17634,2022-07-02,27.68
17634,2022-07-08,31.92
17634,2022-07-14,34.72
18744,2022-06-19,6.26
18744,2022-06-12,3.9
18744,2022-06-26,7.72
18744,2022-07-03,9.29
18744,2022-07-19,15.48
17225,2022-06-22,4.91
17225,2022-06-29,5.67
17225,2022-07-06,6.78
17225,2022-07-13,9.97
17225,2022-07-20,12.98
14972,2022-07-12,4.64
14972,2022-07-19,6.63
14972,2022-07-26,9.24
14972,2022-08-02,13.68
14972,2022-08-09,18.46
22445,2022-12-14,1.53
22445,2022-12-19,2.06
22445,2022-12-26,3.19
22445,2023-01-02,4.62
22445,2023-01-09,6.68
22445,2023-01-16,8.06
22445,2023-01-23,9.35
22445,2023-01-31,12.27
22445,2023-02-06,13.84
20662,2022-10-30,2.2
20662,2022-11-08,3.2
20662,2022-11-14,4.0
20662,2022-11-20,4.0
20662,2022-11-27,5.0
20662,2022-12-04,5.35
20662,2022-12-14,6.54
20662,2022-12-21,7.4
16272,2023-01-01,3.14
16272,2023-01-07,4.18
16272,2023-01-15,5.66
16272,2023-01-22,7.27
16272,2023-01-29,9.02
9096,2023-01-14,2.7
9096,2023-01-21,3.4
9096,2023-01-28,5.2
9096,2023-02-04,7.7
9096,2023-02-11,10.6
9096,2023-02-18,12.9
9096,2023-02-25,15.87
9096,2023-03-04,18.2
9096,2023-03-11,20.0
21350,2022-08-31,0.19
21350,2022-09-07,0.34
21350,2022-09-14,0.56
21350,2022-09-28,1.48
21350,2022-10-05,3.01
21350,2022-10-12,4.36
21350,2022-10-19,6.77
21350,2022-10-26,8.8
21350,2022-11-02,11.14
21350,2022-11-02,11.14
21350,2022-11-09,14.02
21350,2022-09-21,0.89
21350,2022-11-16,14.05
21350,2022-11-23,19.33
21350,2022-12-07,23.3
21350,2022-11-30,21.1
21350,2022-12-14,24.36
21350,2022-12-21,26.11
16154,2022-11-16,20.95
16154,2022-11-30,1.3
16154,2022-12-07,3.38
16154,2022-12-14,6.67
16154,2022-12-14,6.67
16154,2022-12-21,9.24
16154,2022-12-21,9.24
16154,2022-12-21,9.24
16154,2022-12-28,10.96
16154,2023-01-04,17.03
16154,2023-01-04,17.03
16154,2023-01-11,17.95
16154,2023-01-18,20.98
16154,2023-01-25,24.38
16154,2023-02-01,27.21
16154,2023-02-01,27.21
16154,2023-02-08,28.7
16154,2023-02-15,30.29
10711,2021-09-03,4.8
10711,2021-09-11,5.0
10711,2021-09-17,6.3
10711,2021-09-24,7.2
19298,2022-07-12,4.92
19298,2022-07-19,6.67
19298,2022-07-26,9.38
19298,2022-08-02,12.0
19298,2022-08-09,15.91
14289,2021-05-10,2.7
14289,2021-05-17,3.81
14289,2021-05-24,5.43
14289,2021-05-31,6.45
14289,2021-06-07,7.91
14289,2021-06-11,8.7
14289,2021-06-14,10.05
14289,2021-06-21,12.38
14289,2021-06-27,13.47
14289,2021-07-05,16.27
14289,2021-07-12,17.72
14289,2021-06-28,13.47
14289,2021-07-19,19.46
14289,2021-07-26,21.36
18326,2022-06-19,7.1
18326,2022-06-12,5.12
18326,2022-06-26,7.81
18326,2022-07-03,9.05
18326,2022-07-19,12.45
20438,2022-10-30,0.71
20438,2022-11-09,2.31
20438,2022-11-16,5.11
20438,2022-11-23,7.71
20438,2022-11-30,9.58
20438,2022-12-07,12.82
20438,2022-12-14,11.77
20438,2023-01-03,19.57
20438,2022-12-20,11.45
20438,2023-01-10,22.53
17747,2022-05-30,7.4
15221,2022-07-11,1.81
15221,2022-07-21,3.5
15221,2022-07-26,5.04
15221,2022-07-31,6.04
19064,2023-04-25,6.6
15505,2022-07-27,0.01
15505,2022-08-11,0.12
15505,2022-08-17,0.33
15505,2022-08-24,0.71
15505,2022-08-31,1.16
15505,2022-09-07,1.79
15505,2022-09-14,2.8
15505,2022-09-21,3.51
15505,2022-09-28,5.72
15505,2022-09-28,5.72
15505,2022-10-05,7.96
15505,2022-10-12,9.94
15505,2022-10-19,11.72
15505,2022-10-26,14.06
15505,2022-11-02,14.6
15505,2022-11-09,15.55
15505,2022-11-16,16.9
15505,2022-11-16,16.9
15505,2022-11-23,18.99
15505,2022-11-23,18.99
15505,2022-11-30,18.96
15505,2022-12-07,18.49
18833,2023-04-12,2.6
18833,2023-04-19,3.52
18833,2023-04-26,5.95
18833,2023-05-03,8.21
18833,2023-05-10,10.37
18833,2023-05-15,11.31
18833,2023-05-24,14.55
18833,2023-05-27,14.29
18833,2023-06-03,15.78
18833,2023-06-10,16.5
18833,2023-06-15,17.88
18833,2023-06-20,18.28
18833,2023-06-21,18.35
18833,2023-06-26,19.12
18029,2021-05-10,2.3
18029,2021-05-17,3.66
18029,2021-05-24,5.09
18029,2021-05-31,6.24
18029,2021-06-07,7.83
18029,2021-06-11,7.97
18029,2021-06-14,9.22
18029,2021-06-21,11.05
18029,2021-06-27,11.77
18029,2021-07-05,14.36
18029,2021-07-12,16.19
